Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,OvertimeRiskFlag,ExperienceRatio
37,No,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,14,3,1,2,5,2,3,5,2,0,3,50268,0,0.13513513513513514
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,17,3,3,1,24,3,3,2,1,2,2,231936,1,0.043478260869565216
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,13,3,4,1,15,1,3,12,8,5,7,99852,1,0.3333333333333333
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,12,3,3,3,6,2,2,5,3,2,3,28104,1,0.11363636363636363
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,13,3,3,0,19,4,2,10,0,4,7,48852,0,0.2702702702702703
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,18,3,4,0,10,2,3,10,7,7,7,69756,1,0.2857142857142857
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,19,3,2,1,14,1,3,10,8,7,6,37716,0,0.30303030303030304
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,11,3,3,1,5,6,4,5,3,0,3,24528,0,0.17857142857142858
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,21,4,3,0,9,3,3,4,3,2,2,161568,0,0.10256410256410256
46,No,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,15,3,3,0,6,3,3,2,2,2,2,95892,0,0.043478260869565216
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,17,3,4,1,7,5,2,4,3,0,2,40524,0,0.1
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,18,3,3,2,10,2,2,0,0,0,0,66456,0,0.0
35,No,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,14,3,3,1,15,6,3,7,7,1,7,69144,0,0.2
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,13,3,4,3,13,3,3,11,10,3,8,31104,0,0.2894736842105263
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,17,3,3,1,11,3,2,7,1,0,7,64152,0,0.20588235294117646
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,15,3,2,0,10,4,1,10,3,0,8,50556,0,0.2702702702702703
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,18,3,4,1,7,6,3,2,1,2,2,49524,0,0.05128205128205128
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,13,3,3,0,7,2,2,3,2,1,2,29256,0,0.06976744186046512
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,12,3,1,0,11,3,1,3,2,1,2,82440,0,0.07317073170731707
41,No,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,13,3,4,1,23,3,4,22,14,13,5,125364,1,0.5365853658536586
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,14,3,2,0,9,3,3,7,7,0,2,116004,0,0.23333333333333334
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,11,3,3,0,6,3,3,5,1,1,4,25776,1,0.19230769230769232
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,22,4,4,1,13,2,4,9,7,3,7,107112,0,0.1956521739130435
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,17,3,4,1,12,3,3,5,3,0,3,78156,0,0.125
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,21,4,3,2,10,5,3,10,8,4,8,81588,0,0.29411764705882354
58,No,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,22,4,4,1,37,0,2,16,9,14,14,195492,0,0.27586206896551724
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,16,3,2,1,6,2,4,5,4,0,3,32460,0,0.14285714285714285
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,12,3,3,1,28,4,3,22,11,14,10,123996,1,0.46808510638297873
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,12,3,2,1,15,3,3,7,4,7,7,53376,0,0.175
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,15,3,2,1,14,2,2,7,1,1,7,82248,0,0.12962962962962962
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,14,3,4,2,9,3,3,3,2,2,2,115644,0,0.0967741935483871
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,25,4,3,1,3,3,3,3,2,1,2,43092,0,0.10714285714285714
38,No,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,20,4,1,2,20,4,2,4,2,0,3,64860,1,0.10526315789473684
26,No,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,13,3,1,0,5,4,3,5,3,1,2,56208,0,0.19230769230769232
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,14,3,2,0,23,3,3,2,2,2,2,189444,1,0.034482758620689655
18,No,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,16,3,3,0,0,4,1,0,0,0,0,18168,0,0.0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,17,3,3,0,2,4,3,1,0,0,0,35472,0,0.03225806451612903
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,15,3,4,3,4,3,3,2,2,2,0,28020,1,0.06896551724137931
45,No,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,22,4,2,2,10,3,4,8,7,5,7,61848,0,0.17777777777777778
36,No,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,22,4,4,1,15,2,3,1,0,0,0,83544,1,0.027777777777777776
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,20,4,3,1,7,5,3,7,7,7,7,68100,0,0.16279069767441862
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,14,3,3,0,6,3,2,5,4,0,2,28548,1,0.18518518518518517
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,13,3,2,0,11,3,4,11,8,3,10,45744,0,0.3793103448275862
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,13,3,3,0,4,2,4,0,0,0,0,55776,0,0.0
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,22,4,2,2,10,1,2,6,3,3,3,35232,0,0.14285714285714285
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,12,3,3,0,7,2,3,2,2,2,0,25260,0,0.0425531914893617
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,14,3,3,1,12,4,2,9,8,4,7,102936,0,0.1956521739130435
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,15,3,2,1,3,2,3,3,2,2,2,32472,0,0.10714285714285714
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,17,3,4,2,11,3,3,7,0,1,6,76608,0,0.2413793103448276
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,13,3,4,0,8,3,3,0,0,0,0,47616,0,0.0
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,12,3,3,0,7,3,2,2,2,2,2,118884,1,0.0625
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,12,3,4,1,25,5,3,19,17,2,8,158700,0,0.41304347826086957
27,No,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,21,4,4,1,9,5,3,9,8,5,8,42480,0,0.3333333333333333
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,11,3,4,0,1,3,3,1,0,0,0,33648,0,0.034482758620689655
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,22539,7,13,3,4,0,21,2,3,16,12,6,14,232704,0,0.37209302325581395
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,12,3,4,0,29,3,3,22,10,12,9,235980,0,0.4583333333333333
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,24,4,2,0,1,3,2,1,0,1,0,29268,1,0.034482758620689655
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,21,4,3,3,14,2,3,8,7,0,7,87768,0,0.17391304347826086
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,19,3,4,1,8,2,2,7,6,7,3,57288,0,0.25925925925925924
39,No,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,14,3,2,3,7,2,3,2,2,2,2,46824,0,0.05128205128205128
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,20,4,2,1,19,2,4,5,2,0,4,31944,0,0.09090909090909091
28,No,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,19,3,4,1,1,3,3,1,0,0,0,34272,0,0.03571428571428571
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,13,3,3,0,1,3,2,1,0,0,0,12972,0,0.03333333333333333
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,23,4,1,0,1,2,3,1,0,0,0,29664,1,0.045454545454545456
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,13,3,1,1,10,4,3,10,9,1,7,68076,1,0.2777777777777778
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,11,3,1,1,10,2,3,10,8,0,2,50364,0,0.3225806451612903
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,13,3,4,3,9,3,3,5,3,1,0,116556,1,0.14705882352941177
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,14,3,2,0,11,2,3,3,2,1,2,24744,0,0.10344827586206896
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,22,4,3,1,16,2,3,5,3,0,4,51408,1,0.13513513513513514
35,No,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,11,3,4,0,4,2,3,3,2,0,2,57456,1,0.08571428571428572
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,13,3,4,2,10,2,2,9,8,3,8,70872,0,0.2
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,21,4,4,0,10,2,2,10,1,0,8,46632,0,0.2777777777777778
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,11,3,1,1,22,3,3,19,7,11,16,201876,0,0.475
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,13,3,3,1,1,3,2,1,0,1,0,35196,1,0.038461538461538464
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,14,3,2,0,9,5,2,8,7,0,7,78000,0,0.2962962962962963
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,11,3,2,1,24,3,3,22,17,4,7,206088,0,0.4583333333333333
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,15,3,4,1,10,5,3,2,0,2,2,60396,0,0.045454545454545456
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,23,4,2,1,5,2,3,5,2,3,0,27684,1,0.14705882352941177
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,16,3,4,0,5,3,3,4,2,1,0,31044,0,0.07142857142857142
36,No,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,16,3,3,2,12,1,1,4,2,1,3,66084,0,0.1111111111111111
41,No,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,21,4,3,1,14,3,3,5,4,1,4,52716,0,0.12195121951219512
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,13,3,2,1,18,3,4,13,7,5,7,160176,0,0.30952380952380953
31,No,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,11,3,4,1,8,2,3,5,2,1,4,78996,1,0.16129032258064516
34,No,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,12,3,3,0,9,3,2,4,2,0,1,97236,1,0.11764705882352941
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,12,3,2,1,4,0,2,2,2,2,2,47736,0,0.06451612903225806
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,18,3,1,1,8,3,3,7,7,7,7,30528,0,0.2692307692307692
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,12,3,3,0,12,3,3,4,2,0,3,64788,0,0.08888888888888889
33,No,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,14,3,2,0,10,2,2,10,4,0,9,65844,0,0.30303030303030304
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,12,3,3,1,7,2,3,7,7,0,7,82008,1,0.25
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,17,3,4,0,1,3,3,1,0,0,0,13092,0,0.034482758620689655
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,19,3,3,1,10,1,3,3,2,1,2,68832,0,0.07692307692307693
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,2226,6073,1,11,3,3,1,6,3,2,5,3,1,2,26712,0,0.18518518518518517
34,No,Travel_Frequently,735,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,5747,26496,1,15,3,2,0,16,3,3,15,10,6,11,68964,1,0.4411764705882353
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,9854,23352,3,11,3,4,0,6,0,3,2,0,2,2,118248,1,0.07142857142857142
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,18,3,3,1,16,4,4,8,7,1,7,65604,0,0.1702127659574468
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,16,3,3,1,6,3,3,0,0,0,0,64560,0,0.0
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,25,4,4,1,10,3,3,10,0,7,9,61812,0,0.2564102564102564
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,2133,18115,1,16,3,3,1,20,3,3,20,11,0,7,25596,1,0.5263157894736842
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,17875,11761,4,13,3,3,1,29,2,2,1,0,0,0,214500,1,0.017241379310344827
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,14,3,1,0,8,2,3,4,1,0,3,29184,1,0.125
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,19,3,4,2,10,0,4,5,2,0,3,57252,0,0.13157894736842105
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,15,3,4,0,28,3,3,5,4,4,3,229932,0,0.10204081632653061
42,No,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,12,3,3,2,14,4,3,0,0,0,0,61044,1,0.0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,12,3,1,0,1,2,3,1,0,0,0,34356,0,0.037037037037037035
35,No,Travel_Rarely,682,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,16,3,4,1,6,2,1,5,3,0,4,66732,0,0.14285714285714285
28,No,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,14,3,3,0,5,3,2,5,3,1,4,25728,0,0.17857142857142858
31,No,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3995,1,13,3,4,1,4,3,4,4,2,2,3,36780,1,0.12903225806451613
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,2810,9238,1,22,4,2,0,5,3,3,5,4,0,2,33720,0,0.1388888888888889
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,21,4,1,0,14,3,2,14,8,2,1,118656,0,0.4117647058823529
34,No,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,8628,22914,1,18,3,3,1,9,2,2,8,7,1,1,103536,0,0.23529411764705882
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,13,3,4,0,8,6,2,7,7,7,6,34404,0,0.2692307692307692
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,12,3,1,1,6,5,2,5,3,0,2,64476,0,0.1724137931034483
32,No,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,18,3,2,1,9,6,3,5,1,1,2,80004,0,0.15625
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,5003,5771,1,21,4,2,0,10,6,3,10,8,8,7,60036,0,0.3225806451612903
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,12,3,1,1,6,2,2,4,1,0,3,28404,0,0.14285714285714285
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,14,3,1,0,20,3,2,1,0,0,0,34296,0,0.02631578947368421
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,11,3,4,0,10,2,3,10,8,0,9,62448,1,0.2857142857142857
27,No,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,14,3,1,0,7,5,3,7,7,0,7,49260,0,0.25925925925925924
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,24,4,2,0,8,1,3,1,0,0,0,116148,0,0.03125
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,11,3,3,0,10,4,3,10,7,0,8,67404,1,0.3225806451612903
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,13,3,2,0,15,2,2,2,2,2,2,125376,1,0.03773584905660377
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,11,3,3,2,9,6,2,4,3,2,3,34764,0,0.07407407407407407
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,20,4,3,3,9,2,3,9,7,2,8,71616,0,0.2727272727272727
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,7510,16873,1,17,3,2,1,10,1,3,10,9,0,9,90120,0,0.23255813953488372
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,11,3,2,1,7,2,3,6,2,1,2,35892,1,0.15789473684210525
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,19636,25811,4,18,3,1,1,35,0,3,10,9,1,4,235632,1,0.18181818181818182
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,17536,1,11,3,3,3,1,4,3,1,0,0,0,13548,1,0.03225806451612903
39,No,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,13341,25098,0,12,3,1,0,21,3,3,20,8,11,10,160092,0,0.5128205128205128
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,4332,14811,1,12,3,4,0,20,2,3,20,9,3,7,51984,0,0.47619047619047616
31,No,Non-Travel,697,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,11031,26862,4,20,4,3,1,13,2,4,11,7,4,8,132372,0,0.3548387096774194
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,4440,25198,6,19,3,4,0,9,3,3,5,2,1,4,53280,1,0.09259259259259259
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,4617,14120,1,12,3,2,0,4,2,2,4,3,1,2,55404,0,0.16666666666666666
23,No,Travel_Rarely,571,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,2647,13672,1,13,3,3,0,5,6,4,5,2,1,4,31764,0,0.21739130434782608
